PERFORMANCE_PLAYER_ID,PERFORMANCE_ID,PERFORMANCE_DATETIME,SCORE,RATING,PLAYER_ID,PLAYER_NAME,PHONE_NUMBER,EMAIL,PREFERRED_INSTRUMENT_ID,INSTRUMENT_ID,INSTRUMENT_NAME,SONG_ID,SONG_NAME,ARTIST,RELEASE_YEAR,SONG_DIFFICULTY_RATING,SONG_FUN_RATING
729,183,2025-08-10 00:00:00.000,90162,7.5,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,1,Electric Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
730,183,2025-08-10 00:00:00.000,90162,7.5,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,20,Highway to Hell,AC/DC,1979,5.8,8.9
731,183,2025-08-10 00:00:00.000,90162,7.5,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,2,Bass Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
732,183,2025-08-10 00:00:00.000,90162,7.5,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,20,Highway to Hell,AC/DC,1979,5.8,8.9
733,184,2025-12-20 00:00:00.000,38929,5.8,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,1,Electric Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
734,184,2025-12-20 00:00:00.000,38929,5.8,20,Garfield,555-100-1020,garfield@toonmail.com,3,4,Drums,5,Back in Black,AC/DC,1980,6.0,8.8
735,184,2025-12-20 00:00:00.000,38929,5.8,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,2,Bass Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
736,184,2025-12-20 00:00:00.000,38929,5.8,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,3,Vocals,5,Back in Black,AC/DC,1980,6.0,8.8
737,185,2025-05-15 00:00:00.000,35704,8.8,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,1,Electric Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
738,185,2025-05-15 00:00:00.000,35704,8.8,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
739,185,2025-05-15 00:00:00.000,35704,8.8,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
740,185,2025-05-15 00:00:00.000,35704,8.8,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
741,186,2026-04-05 00:00:00.000,63843,5.2,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
742,186,2026-04-05 00:00:00.000,63843,5.2,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
743,186,2026-04-05 00:00:00.000,63843,5.2,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,2,Bass Guitar,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
744,186,2026-04-05 00:00:00.000,63843,5.2,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,3,Vocals,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
745,187,2025-06-27 00:00:00.000,38888,1.3,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,1,Electric Guitar,12,Thunderstruck,AC/DC,1990,8.0,9.5
746,187,2025-06-27 00:00:00.000,38888,1.3,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,12,Thunderstruck,AC/DC,1990,8.0,9.5
747,187,2025-06-27 00:00:00.000,38888,1.3,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,2,Bass Guitar,12,Thunderstruck,AC/DC,1990,8.0,9.5
748,187,2025-06-27 00:00:00.000,38888,1.3,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,3,Vocals,12,Thunderstruck,AC/DC,1990,8.0,9.5
749,188,2025-06-28 00:00:00.000,94793,6.6,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,1,Electric Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
750,188,2025-06-28 00:00:00.000,94793,6.6,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,16,Kashmir,Led Zeppelin,1975,7.0,8.8
751,188,2025-06-28 00:00:00.000,94793,6.6,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
752,188,2025-06-28 00:00:00.000,94793,6.6,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,16,Kashmir,Led Zeppelin,1975,7.0,8.8
753,189,2025-09-01 00:00:00.000,28008,9.7,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
754,189,2025-09-01 00:00:00.000,28008,9.7,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
755,189,2025-09-01 00:00:00.000,28008,9.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
756,189,2025-09-01 00:00:00.000,28008,9.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
757,190,2026-02-21 00:00:00.000,46134,4.1,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
758,190,2026-02-21 00:00:00.000,46134,4.1,20,Garfield,555-100-1020,garfield@toonmail.com,3,4,Drums,16,Kashmir,Led Zeppelin,1975,7.0,8.8
759,190,2026-02-21 00:00:00.000,46134,4.1,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,2,Bass Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
760,190,2026-02-21 00:00:00.000,46134,4.1,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,16,Kashmir,Led Zeppelin,1975,7.0,8.8
761,191,2025-06-10 00:00:00.000,8464,3.8,13,Finn the Human,555-100-1013,finn@toonmail.com,2,1,Electric Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
762,191,2025-06-10 00:00:00.000,8464,3.8,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,17,Don't Stop Believin',Journey,1981,5.0,9.5
763,191,2025-06-10 00:00:00.000,8464,3.8,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,2,Bass Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
764,191,2025-06-10 00:00:00.000,8464,3.8,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,17,Don't Stop Believin',Journey,1981,5.0,9.5
765,192,2025-09-16 00:00:00.000,14392,1.0,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,1,Electric Guitar,3,Hotel California,Eagles,1977,7.8,8.5
766,192,2025-09-16 00:00:00.000,14392,1.0,20,Garfield,555-100-1020,garfield@toonmail.com,3,4,Drums,3,Hotel California,Eagles,1977,7.8,8.5
767,192,2025-09-16 00:00:00.000,14392,1.0,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,2,Bass Guitar,3,Hotel California,Eagles,1977,7.8,8.5
768,192,2025-09-16 00:00:00.000,14392,1.0,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,3,Vocals,3,Hotel California,Eagles,1977,7.8,8.5
769,193,2026-04-11 00:00:00.000,25969,3.1,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
770,193,2026-04-11 00:00:00.000,25969,3.1,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
771,193,2026-04-11 00:00:00.000,25969,3.1,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
772,193,2026-04-11 00:00:00.000,25969,3.1,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
773,194,2025-08-20 00:00:00.000,57971,1.3,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
774,194,2025-08-20 00:00:00.000,57971,1.3,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
775,194,2025-08-20 00:00:00.000,57971,1.3,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
776,194,2025-08-20 00:00:00.000,57971,1.3,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
777,195,2025-08-02 00:00:00.000,71659,6.5,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,1,Electric Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
778,195,2025-08-02 00:00:00.000,71659,6.5,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,16,Kashmir,Led Zeppelin,1975,7.0,8.8
779,195,2025-08-02 00:00:00.000,71659,6.5,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,2,Bass Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
780,195,2025-08-02 00:00:00.000,71659,6.5,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,16,Kashmir,Led Zeppelin,1975,7.0,8.8
781,196,2025-05-15 00:00:00.000,33725,9.6,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
782,196,2025-05-15 00:00:00.000,33725,9.6,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
783,196,2025-05-15 00:00:00.000,33725,9.6,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
784,196,2025-05-15 00:00:00.000,33725,9.6,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
785,197,2025-10-12 00:00:00.000,53874,9.4,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,10,Paranoid,Black Sabbath,1970,5.5,8.3
786,197,2025-10-12 00:00:00.000,53874,9.4,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,10,Paranoid,Black Sabbath,1970,5.5,8.3
787,197,2025-10-12 00:00:00.000,53874,9.4,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,10,Paranoid,Black Sabbath,1970,5.5,8.3
788,197,2025-10-12 00:00:00.000,53874,9.4,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,10,Paranoid,Black Sabbath,1970,5.5,8.3
789,198,2025-10-27 00:00:00.000,99345,2.6,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,1,Electric Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
790,198,2025-10-27 00:00:00.000,99345,2.6,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,4,Drums,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
791,198,2025-10-27 00:00:00.000,99345,2.6,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
792,198,2025-10-27 00:00:00.000,99345,2.6,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
793,199,2026-03-11 00:00:00.000,69432,7.5,19,Popeye,555-100-1019,popeye@toonmail.com,1,1,Electric Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
794,199,2026-03-11 00:00:00.000,69432,7.5,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,5,Back in Black,AC/DC,1980,6.0,8.8
795,199,2026-03-11 00:00:00.000,69432,7.5,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
796,199,2026-03-11 00:00:00.000,69432,7.5,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,5,Back in Black,AC/DC,1980,6.0,8.8
797,200,2025-12-15 00:00:00.000,78075,3.3,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,1,Electric Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
798,200,2025-12-15 00:00:00.000,78075,3.3,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,5,Back in Black,AC/DC,1980,6.0,8.8
799,200,2025-12-15 00:00:00.000,78075,3.3,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,2,Bass Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
800,200,2025-12-15 00:00:00.000,78075,3.3,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,3,Vocals,5,Back in Black,AC/DC,1980,6.0,8.8
